fileName,changeRate,addNum,deleteNum,class
client/src/main/java/org/apache/rocketmq/client/latency/MQFaultStrategy.java,7,121,11,bug-prone
common/src/main/java/org/apache/rocketmq/common/message/MessageExtBatch.java,3,91,9,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/body/QueueTimeSpan.java,4,109,27,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/ResumeCheckHalfMessageRequestHeader.java,1,45,0,not bug-prone
docs/en/FAQ.md,2,134,25,not bug-prone
namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/ClusterTestRequestProcessor.java,8,111,25,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/producer/exception/producer/ProducerGroupAndInstanceNameValidityIT.java,2,70,1,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/consumer/DeleteSubscriptionGroupCommand.java,7,137,29,not bug-prone
broker/src/test/java/org/apache/rocketmq/broker/transaction/queue/TransactionalMessageServiceImplTest.java,1,249,0,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/UnregisterClientRequestHeader.java,7,87,25,not bug-prone
docs/en/images/rocketmq_storage_flush.png,0,0,0,not bug-prone
test/src/main/java/org/apache/rocketmq/test/util/TestUtil.java,1,122,0,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/consumer/broadcast/order/OrderMsgBroadCastIT.java,6,90,9,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/consumer/PullAPIWrapper.java,17,398,85,bug-prone
test/src/test/java/org/apache/rocketmq/test/client/consumer/broadcast/tag/BroadCastTwoConsumerFilterIT.java,3,86,8,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/CreateAccessConfigRequestHeader.java,1,113,0,not bug-prone
test/src/main/java/org/apache/rocketmq/test/util/data/collect/impl/MapDataCollectorImpl.java,1,111,0,not bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/MQPushConsumer.java,12,183,52,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetAllTopicConfigResponseHeader.java,6,49,18,not bug-prone
filter/src/main/java/org/apache/rocketmq/filter/expression/UnaryInExpression.java,5,125,3,not bug-prone
srvutil/src/main/java/org/apache/rocketmq/srvutil/FileWatchService.java,3,111,5,not bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/store/ReadOffsetType.java,3,40,8,not bug-prone
client/src/main/java/org/apache/rocketmq/client/producer/RequestResponseFuture.java,4,151,30,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/body/GetConsumerStatusBody.java,4,66,20,not bug-prone
example/src/main/java/org/apache/rocketmq/example/rpc/ResponseConsumer.java,8,109,30,not bug-prone
filter/src/main/java/org/apache/rocketmq/filter/expression/MQFilterException.java,2,92,0,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/netty/NettyLogger.java,1,315,0,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/admin/DefaultMQAdminExtImpl.java,16,1213,151,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/transaction/OperationResult.java,1,51,0,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/namesrv/GetRouteInfoRequestHeader.java,6,63,21,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/transaction/TransactionalMessageService.java,2,90,0,not bug-prone
common/src/main/java/org/apache/rocketmq/common/message/MessageClientIDSetter.java,10,195,45,not bug-prone
test/src/main/java/org/apache/rocketmq/test/clientinterface/MQProducer.java,2,32,2,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/namesrv/GetNamesrvConfigCommand.java,8,108,25,not bug-prone
common/src/main/java/org/apache/rocketmq/common/PlainAccessConfig.java,1,102,0,not bug-prone
docs/cn/image/rocketmq_design_12.png,0,0,0,not bug-prone
client/src/main/java/org/apache/rocketmq/client/MQAdmin.java,9,210,98,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/route/BrokerData.java,9,169,37,not bug-prone
docs/en/acl/Operations_ACL.md,1,76,0,not bug-prone
example/src/main/java/org/apache/rocketmq/example/filter/TagFilterProducer.java,1,44,0,not bug-prone
tools/src/test/java/org/apache/rocketmq/tools/command/CommandUtilTest.java,4,191,4,not bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/LitePullConsumer.java,3,127,5,bug-prone
client/src/main/java/org/apache/rocketmq/client/QueryResult.java,5,64,20,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/body/QueryConsumeQueueResponseBody.java,2,144,0,not bug-prone
docs/cn/image/rocketmq_design_8.png,0,0,0,not bug-prone
openmessaging/src/main/java/io/openmessaging/rocketmq/utils/BeanUtils.java,4,373,3,not bug-prone
test/src/main/java/org/apache/rocketmq/test/listener/rmq/concurrent/RMQDelayListner.java,2,62,1,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/message/PrintMessageSubCommand.java,11,230,60,not bug-prone
broker/src/test/java/org/apache/rocketmq/broker/filter/CommitLogDispatcherCalcBitMapTest.java,3,384,1,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/body/QueryCorrectionOffsetBody.java,4,49,16,not bug-prone
docs/cn/architecture.md,5,69,24,bug-prone
remoting/src/test/resources/certs/client.pem,3,48,28,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/factory/MQClientInstance.java,40,1587,276,bug-prone
client/src/test/java/org/apache/rocketmq/client/consumer/DefaultMQPullConsumerTest.java,7,177,13,not bug-prone
distribution/bin/tools.cmd,3,4,4,not bug-prone
test/src/test/java/org/apache/rocketmq/test/tls/TLS_Mix2_IT.java,1,61,0,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/client/ClientHousekeepingService.java,10,123,33,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/namesrv/PutKVConfigRequestHeader.java,3,75,16,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/route/QueueData.java,5,135,17,not bug-prone
distribution/conf/2m-2s-sync/broker-b.properties,1,0,1,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/exception/RemotingException.java,5,43,14,not bug-prone
store/src/main/java/org/apache/rocketmq/store/ha/HAService.java,18,774,152,bug-prone
client/src/main/java/org/apache/rocketmq/client/trace/TraceType.java,0,0,0,not bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/rebalance/AllocateMessageQueueByMachineRoom.java,4,90,18,bug-prone
client/src/main/java/org/apache/rocketmq/client/producer/RequestFutureTable.java,3,70,8,not bug-prone
docs/en/images/rocketmq_design_7.png,0,0,0,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/netty/NettyEvent.java,5,66,18,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/netty/TlsSystemConfig.java,1,125,0,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/consumer/RebalanceImpl.java,12,556,81,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetConsumeStatsInBrokerHeader.java,3,49,9,not bug-prone
acl/src/test/resources/conf/plain_acl_global_white_addrs.yml,2,39,0,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetBrokerClusterAclConfigResponseHeader.java,1,43,0,not bug-prone
namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,12,684,120,bug-prone
client/src/main/java/org/apache/rocketmq/client/hook/SendMessageHook.java,3,33,8,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/producer/DefaultMQProducerImpl.java,36,4682,3050,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/namesrv/RegisterOrderTopicRequestHeader.java,7,77,24,not bug-prone
logging/src/main/java/org/apache/rocketmq/logging/inner/LoggingBuilder.java,2,1231,1,bug-prone
store/src/main/java/org/apache/rocketmq/store/MessageExtBrokerInner.java,6,71,19,not bug-prone
docs/cn/image/rocketmq_design_11.png,0,0,0,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/protocol/SerializeType.java,4,54,12,not bug-prone
client/src/main/java/org/apache/rocketmq/client/trace/TraceContext.java,1,1,1,not bug-prone
distribution/conf/2m-2s-sync/broker-a.properties,1,0,1,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,14,637,94,not bug-prone
store/src/main/java/org/apache/rocketmq/store/dledger/DLedgerCommitLog.java,22,454,358,bug-prone
store/src/test/java/org/apache/rocketmq/store/DefaultMessageStoreShutDownTest.java,3,4,4,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/body/KVTable.java,5,50,18,not bug-prone
openmessaging/src/main/java/io/openmessaging/rocketmq/domain/BytesMessageImpl.java,4,247,26,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/consumer/cluster/DynamicAddAndCrashIT.java,3,116,13,not bug-prone
test/src/test/java/org/apache/rocketmq/test/tls/TLS_Mix_IT.java,1,62,0,not bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/store/OffsetSerializeWrapper.java,8,62,22,not bug-prone
docs/en/Example_Filter.md,3,95,9,bug-prone
example/src/main/java/org/apache/rocketmq/example/openmessaging/SimpleProducer.java,3,180,26,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/consumer/tag/TagMessageWithMulConsumerIT.java,3,228,32,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/plugin/MessageStoreFactory.java,5,64,19,not bug-prone
client/src/main/java/org/apache/rocketmq/client/stat/ConsumerStatsManager.java,5,191,36,bug-prone
common/src/main/java/org/apache/rocketmq/common/filter/FilterContext.java,3,40,10,not bug-prone
common/src/main/java/org/apache/rocketmq/common/message/MessageQueue.java,6,145,27,not bug-prone
docs/cn/best_practice.md,14,494,123,bug-prone
acl/src/test/resources/conf/plain_acl.yml,1,1,1,not bug-prone
client/src/main/java/org/apache/rocketmq/client/producer/MessageQueueSelector.java,5,40,15,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetConsumerListByGroupRequestHeader.java,5,55,16,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/exception/RemotingSendRequestException.java,5,43,14,not bug-prone
store/src/main/java/org/apache/rocketmq/store/CommitLog.java,42,2924,752,bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/cluster/CLusterSendMsgRTCommand.java,10,252,40,not bug-prone
broker/src/main/resources/transaction.sql,0,0,0,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/producer/async/AsyncSendExceptionIT.java,5,158,8,not bug-prone
store/src/main/java/org/apache/rocketmq/store/util/LibC.java,4,64,11,not bug-prone
acl/src/main/java/org/apache/rocketmq/acl/plain/PlainAccessResource.java,7,239,38,not bug-prone
broker/src/test/java/org/apache/rocketmq/broker/processor/ClientManageProcessorTest.java,2,134,1,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/consumer/PullMessageService.java,10,164,40,not bug-prone
distribution/benchmark/runclass.sh,2,62,6,bug-prone
distribution/conf/2m-2s-async/broker-a-s.properties,1,0,1,not bug-prone
store/src/main/java/org/apache/rocketmq/store/config/BrokerRole.java,5,35,12,not bug-prone
store/src/main/java/org/apache/rocketmq/store/schedule/ScheduleMessageService.java,19,540,115,bug-prone
client/src/main/java/org/apache/rocketmq/client/producer/selector/SelectMessageQueueByMachineRoom.java,5,59,19,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/admin/DefaultMQAdminExt.java,12,672,104,bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/topic/AllocateMQSubCommand.java,5,115,19,not bug-prone
common/src/main/java/org/apache/rocketmq/common/Configuration.java,7,332,30,not bug-prone
common/src/main/java/org/apache/rocketmq/common/filter/impl/PolishExpr.java,5,217,35,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetConsumerRunningInfoRequestHeader.java,5,80,20,not bug-prone
docs/cn/image/rocketmq_design_13.png,0,0,0,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/exception/RemotingConnectException.java,6,44,15,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/SearchOffsetResponseHeader.java,6,63,21,not bug-prone
example/src/main/java/org/apache/rocketmq/example/broadcast/PushConsumer.java,7,62,9,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/consumer/broadcast/normal/NormalMsgTwoSameGroupConsumerIT.java,3,86,8,not bug-prone
tools/src/test/java/org/apache/rocketmq/tools/command/topic/TopicRouteSubCommandTest.java,1,37,0,not bug-prone
common/src/test/java/org/apache/rocketmq/common/protocol/NamespaceUtilTest.java,3,103,10,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/filter/ExpressionForRetryMessageFilter.java,3,196,2,not bug-prone
common/src/test/java/org/apache/rocketmq/common/protocol/body/SubscriptionGroupWrapperTest.java,1,49,0,not bug-prone
distribution/bin/mqbroker.numanode0,0,0,0,not bug-prone
store/src/main/java/org/apache/rocketmq/store/AppendMessageResult.java,8,178,32,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/producer/exception/msg/MessageExceptionIT.java,3,131,2,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/plugin/MessageStorePluginContext.java,3,71,14,not bug-prone
client/src/test/java/org/apache/rocketmq/client/consumer/DefaultLitePullConsumerTest.java,7,700,125,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetProducerConnectionListRequestHeader.java,5,57,16,not bug-prone
namesrv/src/test/java/org/apache/rocketmq/namesrv/routeinfo/BrokerHousekeepingServiceTest.java,1,59,0,not bug-prone
client/src/main/java/org/apache/rocketmq/client/producer/LocalTransactionExecuter.java,8,64,14,not bug-prone
client/src/test/java/org/apache/rocketmq/client/producer/DefaultMQProducerTest.java,24,340,112,bug-prone
example/src/main/java/org/apache/rocketmq/example/namespace/ProducerWithNamespace.java,2,40,1,not bug-prone
store/src/test/java/org/apache/rocketmq/store/DefaultMessageStoreTest.java,26,1183,547,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/topic/RebalanceResult.java,3,45,10,not bug-prone
docs/cn/README,1,0,0,bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/listener/ConsumeConcurrentlyStatus.java,5,40,12,not bug-prone
common/src/main/java/org/apache/rocketmq/common/consistenthash/ConsistentHashRouter.java,5,292,15,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/CheckTransactionStateResponseHeader.java,6,111,27,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetConsumerListByGroupResponseHeader.java,5,41,13,not bug-prone
distribution/bin/runbroker.cmd,1,1,1,not bug-prone
distribution/conf/2m-2s-async/broker-b.properties,1,0,1,not bug-prone
docs/cn/image/rocketmq_design_4.png,0,0,0,not bug-prone
docs/en/index.md,1,0,0,not bug-prone
logging/src/test/java/org/apache/rocketmq/logging/inner/LevelTest.java,1,37,0,not bug-prone
openmessaging/src/main/java/io/openmessaging/rocketmq/domain/NonStandardKeys.java,2,60,0,not bug-prone
test/src/main/java/org/apache/rocketmq/test/util/MQAdmin.java,6,168,4,not bug-prone
pom.xml,119,1127,539,bug-prone
client/src/main/java/org/apache/rocketmq/client/producer/TransactionMQProducer.java,14,239,83,not bug-prone
common/src/main/java/org/apache/rocketmq/common/stats/StatsItem.java,7,317,54,bug-prone
common/src/test/java/org/apache/rocketmq/common/protocol/ClusterInfoTest.java,1,98,0,not bug-prone
common/src/test/java/org/apache/rocketmq/common/protocol/route/TopicRouteDataTest.java,3,113,2,not bug-prone
distribution/bin/mqadmin,0,0,0,bug-prone
filter/src/main/java/org/apache/rocketmq/filter/util/BloomFilterData.java,3,174,4,not bug-prone
openmessaging/src/main/java/io/openmessaging/rocketmq/domain/ConsumeRequest.java,2,110,0,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/netty/RemotingResponseCallback.java,2,24,0,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RocketMQSerializable.java,7,257,53,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/producer/order/OrderMsgIT.java,3,118,10,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/MQAdminImpl.java,12,518,77,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/body/ConsumeStatus.java,3,96,20,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/body/UnlockBatchRequestBody.java,5,75,22,not bug-prone
logging/src/main/java/org/apache/rocketmq/logging/InternalLoggerFactory.java,2,93,4,not bug-prone
store/src/main/java/org/apache/rocketmq/store/schedule/DelayOffsetSerializeWrapper.java,7,60,25,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/consumer/topic/OneConsumerMulTopicIT.java,3,115,11,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/RPCHook.java,3,34,7,not bug-prone
broker/src/test/java/org/apache/rocketmq/broker/processor/EndTransactionProcessorTest.java,1,152,0,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetConsumeStatsRequestHeader.java,6,67,20,not bug-prone
docs/en/Design_Store.md,7,49,10,not bug-prone
example/src/main/java/org/apache/rocketmq/example/benchmark/Producer.java,11,357,49,bug-prone
logging/src/test/java/org/apache/rocketmq/logging/InternalLoggerTest.java,2,74,6,not bug-prone
namesrv/src/test/java/org/apache/rocketmq/namesrv/NameServerInstanceTest.java,1,47,0,not bug-prone
remoting/src/main/java/org/apache/rocketmq/remoting/common/RemotingHelper.java,10,257,73,not bug-prone
test/src/test/java/org/apache/rocketmq/test/delay/DelayConf.java,1,27,0,not bug-prone
distribution/conf/broker.conf,3,3,3,not bug-prone
logappender/src/test/java/org/apache/rocketmq/logappender/Log4jTest.java,5,94,9,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/offset/ResetOffsetByTimeOldCommand.java,7,187,54,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/SubCommandException.java,2,72,0,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/monitor/MonitorListener.java,3,41,6,not bug-prone
acl/src/test/java/org/apache/rocketmq/acl/common/AclUtilsTest.java,5,190,17,bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/listener/MessageListener.java,6,34,11,not bug-prone
client/src/main/java/org/apache/rocketmq/client/producer/DefaultMQProducer.java,37,1447,356,bug-prone
client/src/test/java/org/apache/rocketmq/client/impl/consumer/ConsumeMessageConcurrentlyServiceTest.java,2,213,0,not bug-prone
common/src/main/java/org/apache/rocketmq/common/SystemClock.java,4,34,11,not bug-prone
filter/src/test/java/org/apache/rocketmq/filter/ExpressionTest.java,3,1221,35,not bug-prone
test/src/test/resources/log4j.xml,1,46,0,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/filter/CommitLogDispatcherCalcBitMap.java,4,227,6,not bug-prone
client/src/test/java/org/apache/rocketmq/client/trace/DefaultMQConsumerWithTraceTest.java,6,335,21,bug-prone
example/src/main/java/org/apache/rocketmq/example/rpc/AsyncRequestProducer.java,2,66,3,not bug-prone
store/src/test/java/org/apache/rocketmq/store/StoreTestUtil.java,1,89,0,not bug-prone
test/src/main/java/org/apache/rocketmq/test/client/rmq/RMQBroadCastConsumer.java,1,37,0,not bug-prone
tools/pom.xml,33,50,44,bug-prone
client/src/main/java/org/apache/rocketmq/client/common/ThreadLocalIndex.java,5,64,19,bug-prone
client/src/main/java/org/apache/rocketmq/client/hook/ConsumeMessageContext.java,4,123,26,not bug-prone
logappender/src/test/resources/logback-example.xml,3,180,10,not bug-prone
remoting/src/test/java/org/apache/rocketmq/remoting/protocol/RocketMQSerializableTest.java,2,160,7,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/consumer/tag/TagMessageWithSameGroupConsumerIT.java,7,145,34,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/producer/async/AsyncSendWithMessageQueueSelectorIT.java,7,117,11,not bug-prone
common/src/main/java/org/apache/rocketmq/common/ThreadFactoryImpl.java,4,56,13,not bug-prone
distribution/bin/cleancache.v1.sh,0,0,0,not bug-prone
tools/src/test/java/org/apache/rocketmq/tools/command/acl/GetAccessConfigSubCommandTest.java,1,36,0,not bug-prone
distribution/bin/runserver.cmd,1,2,2,not bug-prone
distribution/conf/dledger/broker-n0.conf,1,27,0,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/producer/transaction/TransactionalMsgIT.java,1,116,0,not bug-prone
tools/src/test/java/org/apache/rocketmq/tools/admin/DefaultMQAdminExtTest.java,6,693,60,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,34,1981,269,bug-prone
client/src/main/java/org/apache/rocketmq/client/trace/TraceDataEncoder.java,2,6,6,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/EndTransactionRequestHeader.java,7,171,40,not bug-prone
store/src/test/java/org/apache/rocketmq/store/DefaultMessageStoreCleanFilesTest.java,3,394,7,bug-prone
test/src/main/java/org/apache/rocketmq/test/util/parallel/ParallelTask.java,1,43,0,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/monitor/MonitorConfig.java,3,57,14,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/latency/BrokerFixedThreadPoolExecutor.java,6,73,16,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetMinOffsetRequestHeader.java,6,75,23,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/QueryMessageResponseHeader.java,6,75,23,not bug-prone
docs/en/Deployment.md,8,175,16,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/consumer/PullResultExt.java,5,66,20,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/consumer/RebalanceLitePullImpl.java,3,154,9,not bug-prone
client/src/test/java/org/apache/rocketmq/client/impl/consumer/ConsumeMessageOrderlyServiceTest.java,1,86,0,not bug-prone
common/src/main/java/org/apache/rocketmq/common/MQVersion.java,21,985,34,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/topic/OffsetMovedEvent.java,3,85,19,not bug-prone
example/src/main/java/org/apache/rocketmq/example/openmessaging/SimplePullConsumer.java,3,152,18,not bug-prone
github/PULL_REQUEST_TEMPLATE.md,0,0,0,not bug-prone
store/src/main/java/org/apache/rocketmq/store/index/IndexService.java,11,423,51,not bug-prone
acl/src/main/java/org/apache/rocketmq/acl/common/AclClientRPCHook.java,4,118,20,not bug-prone
acl/src/test/resources/conf/plain_acl_delete.yml,2,39,0,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/longpolling/ManyPullRequest.java,7,61,19,not bug-prone
client/src/main/java/org/apache/rocketmq/client/impl/consumer/RebalancePullImpl.java,6,99,20,not bug-prone
common/src/main/java/org/apache/rocketmq/common/message/MessageId.java,5,63,18,not bug-prone
logappender/src/test/java/org/apache/rocketmq/logappender/Log4jXmlTest.java,2,64,0,not bug-prone
logging/src/main/java/org/apache/rocketmq/logging/inner/Logger.java,1,467,0,not bug-prone
test/src/test/java/org/apache/rocketmq/test/base/IntegrationTestBase.java,16,301,62,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/broker/SendMsgStatusCommand.java,9,130,33,not bug-prone
client/src/main/java/org/apache/rocketmq/client/MQHelper.java,7,116,34,not bug-prone
filter/src/main/java/org/apache/rocketmq/filter/expression/EvaluationContext.java,3,86,5,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/processor/QueryMessageProcessor.java,10,218,51,not bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/PullCallback.java,7,39,13,not bug-prone
client/src/main/java/org/apache/rocketmq/client/producer/SendResult.java,6,161,28,not bug-prone
store/src/main/java/org/apache/rocketmq/store/StoreUtil.java,7,53,18,not bug-prone
acl/src/test/java/org/apache/rocketmq/acl/plain/RemoteAddressStrategyTest.java,6,228,59,bug-prone
broker/src/main/java/org/apache/rocketmq/broker/util/PositiveAtomicCounter.java,0,0,0,not bug-prone
client/src/test/java/org/apache/rocketmq/client/impl/consumer/RebalancePushImplTest.java,3,165,2,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/SendMessageRequestHeader.java,8,215,43,not bug-prone
common/src/test/java/org/apache/rocketmq/common/DataVersionTest.java,1,70,0,not bug-prone
common/src/test/java/org/apache/rocketmq/common/RemotingUtilTest.java,5,45,14,not bug-prone
logappender/src/test/java/org/apache/rocketmq/logappender/AbstractTestCase.java,6,345,119,not bug-prone
client/src/main/java/org/apache/rocketmq/client/Validators.java,14,191,63,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/QueryMessageRequestHeader.java,6,112,29,not bug-prone
distribution/bin/mqbroker.numanode1,0,0,0,not bug-prone
openmessaging/src/test/java/io/openmessaging/rocketmq/utils/BeanUtilsTest.java,3,222,2,not bug-prone
store/src/test/java/org/apache/rocketmq/store/StoreStatsServiceTest.java,5,187,97,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/consumer/ConsumerSubCommand.java,9,168,29,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/filter/ConsumerFilterData.java,3,302,3,not bug-prone
docs/cn/RocketMQ_Example.md,9,173,166,bug-prone
store/src/test/java/org/apache/rocketmq/store/MappedFileQueueTest.java,11,408,153,not bug-prone
acl/src/main/java/org/apache/rocketmq/acl/plain/RemoteAddressStrategy.java,1,1,1,not bug-prone
client/src/main/java/org/apache/rocketmq/client/trace/hook/SendMessageTraceHookImpl.java,2,9,9,bug-prone
common/src/main/java/org/apache/rocketmq/common/ServiceThread.java,12,211,49,not bug-prone
docs/cn/dledger/quick_start.md,4,70,7,not bug-prone
test/src/main/java/org/apache/rocketmq/test/clientinterface/MQConsumer.java,2,28,0,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/processor/ClientManageProcessor.java,11,294,45,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/transaction/queue/TransactionalMessageUtil.java,1,39,0,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/ViewBrokerStatsDataRequestHeader.java,3,64,14,not bug-prone
example/src/main/java/org/apache/rocketmq/example/namespace/PushConsumerWithNamespace.java,2,39,2,not bug-prone
test/src/main/java/org/apache/rocketmq/test/util/MQRandomUtils.java,1,28,0,not bug-prone
broker/src/test/java/org/apache/rocketmq/broker/processor/SendMessageProcessorTest.java,7,328,37,bug-prone
store/src/main/java/org/apache/rocketmq/store/MessageFilter.java,8,90,25,not bug-prone
client/src/main/java/org/apache/rocketmq/client/consumer/DefaultLitePullConsumer.java,15,724,252,bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/body/ConsumerConnection.java,7,120,32,not bug-prone
filter/src/main/java/org/apache/rocketmq/filter/parser/TokenMgrError.java,3,350,2,not bug-prone
remoting/src/test/java/org/apache/rocketmq/remoting/netty/NettyRemotingClientTest.java,2,45,6,not bug-prone
remoting/src/test/resources/certs/server.pem,3,48,28,not bug-prone
tools/src/test/java/org/apache/rocketmq/tools/command/consumer/ConsumerProgressSubCommandTest.java,4,122,5,not bug-prone
broker/src/test/java/org/apache/rocketmq/broker/processor/ReplyMessageProcessorTest.java,4,143,6,bug-prone
common/src/main/java/org/apache/rocketmq/common/constant/PermName.java,5,65,12,not bug-prone
docs/en/Example_Delay.md,4,101,16,not bug-prone
remoting/src/test/java/org/apache/rocketmq/remoting/netty/NettyRemotingAbstractTest.java,3,113,3,not bug-prone
docs/cn/msg_trace/user_guide.md,2,107,2,bug-prone
namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/ClusterTestRequestProcessorTest.java,3,115,2,not bug-prone
store/src/main/java/org/apache/rocketmq/store/PutMessageReentrantLock.java,3,74,1,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/transaction/jdbc/JDBCTransactionStore.java,6,265,23,not bug-prone
test/src/main/java/org/apache/rocketmq/test/client/rmq/RMQSqlConsumer.java,3,85,0,not bug-prone
